"","doc_id","negative","positive","neg_positive","neg_negative"
"62480","text62480",0,0,0,0
"62481","text62481",0,1,0,0
"62482","text62482",0,0,0,0
"62483","text62483",0,2,0,0
"62484","text62484",1,0,0,0
"62485","text62485",1,1,0,0
"62486","text62486",0,0,0,0
"62487","text62487",0,0,0,0
"62488","text62488",0,3,0,0
"62489","text62489",0,0,0,0
"62490","text62490",0,0,0,0
"62491","text62491",0,3,0,0
"62492","text62492",0,0,0,0
"62493","text62493",0,0,0,0
"62494","text62494",1,1,0,0
"62495","text62495",0,0,0,0
"62496","text62496",0,0,0,0
"62497","text62497",0,1,0,0
"62498","text62498",0,0,0,0
"62499","text62499",0,0,0,0
"62500","text62500",0,0,0,0
"62501","text62501",0,0,0,0
"62502","text62502",1,0,0,0
"62503","text62503",0,2,0,0
"62504","text62504",0,0,0,0
"62505","text62505",0,1,0,0
"62506","text62506",0,0,0,0
"62507","text62507",0,0,0,0
"62508","text62508",0,0,0,0
"62509","text62509",0,1,0,0
"62510","text62510",0,1,0,0
"62511","text62511",1,2,0,0
"62512","text62512",1,0,0,0
"62513","text62513",0,2,0,0
"62514","text62514",0,1,0,0
"62515","text62515",0,2,0,0
"62516","text62516",0,0,0,0
"62517","text62517",1,2,0,0
"62518","text62518",0,0,0,0
"62519","text62519",1,2,0,0
"62520","text62520",1,0,0,0
"62521","text62521",0,2,0,0
"62522","text62522",0,2,0,0
"62523","text62523",0,1,0,0
"62524","text62524",0,0,0,0
"62525","text62525",0,0,0,0
"62526","text62526",1,1,0,0
"62527","text62527",0,0,0,0
"62528","text62528",0,1,0,0
"62529","text62529",0,2,0,0
"62530","text62530",0,1,0,0
"62531","text62531",2,3,0,0
"62532","text62532",0,0,0,0
"62533","text62533",0,1,0,0
"62534","text62534",1,0,0,0
"62535","text62535",0,1,0,0
"62536","text62536",0,1,0,0
"62537","text62537",0,0,0,0
"62538","text62538",0,1,0,0
"62539","text62539",0,0,0,0
"62540","text62540",0,2,0,0
"62541","text62541",0,0,0,0
"62542","text62542",0,0,0,0
"62543","text62543",0,0,0,0
"62544","text62544",1,1,0,0
"62545","text62545",0,1,0,0
"62546","text62546",0,1,0,0
"62547","text62547",0,3,0,0
"62548","text62548",0,2,0,0
"62549","text62549",0,2,0,0
"62550","text62550",0,0,0,0
"62551","text62551",0,1,0,0
"62552","text62552",0,0,0,0
"62553","text62553",0,0,0,0
"62554","text62554",0,0,0,0
"62555","text62555",1,0,0,0
"62556","text62556",0,0,0,0
"62557","text62557",0,1,0,0
"62558","text62558",0,0,0,0
"62559","text62559",0,0,0,0
"62560","text62560",0,0,0,0
"62561","text62561",0,0,0,0
"62562","text62562",0,0,0,0
"62563","text62563",0,0,0,0
"62564","text62564",0,2,0,0
"62565","text62565",0,0,0,0
"62566","text62566",0,0,0,0
"62567","text62567",0,0,0,0
"62568","text62568",0,0,0,0
"62569","text62569",0,3,0,0
"62570","text62570",0,0,0,0
"62571","text62571",0,0,0,0
"62572","text62572",0,2,0,0
"62573","text62573",0,2,0,0
"62574","text62574",0,1,0,0
"62575","text62575",0,2,0,0
"62576","text62576",0,2,0,0
"62577","text62577",0,1,0,0
"62578","text62578",0,0,0,0
"62579","text62579",0,3,0,0
"62580","text62580",0,0,0,0
"62581","text62581",0,0,0,0
"62582","text62582",0,1,0,0
"62583","text62583",0,1,0,0
"62584","text62584",0,2,0,0
"62585","text62585",0,1,0,0
"62586","text62586",0,2,0,0
"62587","text62587",0,3,0,0
"62588","text62588",0,0,0,0
"62589","text62589",0,1,0,0
"62590","text62590",0,1,0,0
"62591","text62591",0,0,0,0
"62592","text62592",0,1,0,0
"62593","text62593",0,1,0,0
"62594","text62594",0,2,0,0
"62595","text62595",0,1,0,0
"62596","text62596",0,2,0,0
"62597","text62597",0,1,0,0
"62598","text62598",0,0,0,0
"62599","text62599",0,0,0,0
"62600","text62600",0,0,0,0
"62601","text62601",0,0,0,0
"62602","text62602",0,1,0,0
"62603","text62603",0,1,0,0
"62604","text62604",0,1,0,0
"62605","text62605",1,0,0,0
"62606","text62606",0,1,0,0
"62607","text62607",0,1,0,0
"62608","text62608",0,0,0,0
"62609","text62609",0,4,0,0
"62610","text62610",1,1,0,0
"62611","text62611",0,0,0,0
"62612","text62612",0,1,0,0
"62613","text62613",0,0,0,0
"62614","text62614",0,0,0,0
"62615","text62615",0,7,0,0
"62616","text62616",0,0,0,0
"62617","text62617",0,0,0,0
"62618","text62618",0,1,0,0
"62619","text62619",0,1,0,0
"62620","text62620",0,3,0,0
"62621","text62621",0,0,0,0
"62622","text62622",0,0,0,0
"62623","text62623",0,1,0,0
"62624","text62624",0,1,0,0
"62625","text62625",0,1,0,0
"62626","text62626",3,0,0,0
"62627","text62627",0,3,0,0
"62628","text62628",0,2,0,0
"62629","text62629",0,0,0,0
"62630","text62630",0,1,0,0
"62631","text62631",0,0,0,0
"62632","text62632",0,0,0,0
"62633","text62633",0,0,0,0
"62634","text62634",0,1,0,0
"62635","text62635",1,1,0,0
"62636","text62636",0,1,0,0
"62637","text62637",0,1,0,0
"62638","text62638",1,0,0,0
"62639","text62639",0,0,0,0
"62640","text62640",0,3,0,0
"62641","text62641",0,1,0,0
"62642","text62642",0,1,0,0
"62643","text62643",0,3,0,0
"62644","text62644",0,0,0,0
"62645","text62645",0,1,0,0
"62646","text62646",0,0,0,0
"62647","text62647",2,1,0,0
"62648","text62648",0,1,0,0
"62649","text62649",0,1,0,0
"62650","text62650",1,1,0,0
"62651","text62651",0,1,0,0
"62652","text62652",0,1,0,0
"62653","text62653",0,1,0,0
"62654","text62654",0,0,0,0
"62655","text62655",0,0,0,0
"62656","text62656",0,0,0,0
"62657","text62657",0,1,0,0
"62658","text62658",0,1,0,0
"62659","text62659",0,0,0,0
"62660","text62660",0,1,0,0
"62661","text62661",0,1,0,0
"62662","text62662",0,1,0,0
"62663","text62663",0,2,0,0
"62664","text62664",0,2,0,0
"62665","text62665",0,1,0,0
"62666","text62666",0,0,0,0
"62667","text62667",0,2,0,0
"62668","text62668",0,1,0,0
"62669","text62669",0,1,0,0
"62670","text62670",0,0,0,0
"62671","text62671",1,0,0,0
"62672","text62672",0,1,0,0
"62673","text62673",1,1,0,0
"62674","text62674",0,1,0,0
"62675","text62675",0,1,0,0
"62676","text62676",0,0,0,0
"62677","text62677",0,0,0,0
"62678","text62678",1,0,0,0
"62679","text62679",0,0,0,0
"62680","text62680",0,1,0,0
"62681","text62681",0,0,0,0
"62682","text62682",0,0,0,0
"62683","text62683",0,2,0,0
"62684","text62684",0,1,0,0
"62685","text62685",2,1,0,0
"62686","text62686",0,0,0,0
"62687","text62687",0,1,0,0
"62688","text62688",0,0,0,0
"62689","text62689",0,0,0,0
"62690","text62690",1,0,0,0
"62691","text62691",0,0,0,0
"62692","text62692",0,2,0,0
"62693","text62693",0,0,0,0
"62694","text62694",1,0,0,0
"62695","text62695",1,0,0,0
"62696","text62696",1,0,0,0
"62697","text62697",1,0,0,0
"62698","text62698",0,0,0,0
"62699","text62699",0,1,0,0
"62700","text62700",0,0,0,0
"62701","text62701",1,1,0,0
"62702","text62702",0,0,0,0
"62703","text62703",0,0,0,0
"62704","text62704",0,0,0,0
"62705","text62705",0,1,0,0
"62706","text62706",0,0,0,0
"62707","text62707",0,1,0,0
"62708","text62708",0,0,0,0
"62709","text62709",0,0,0,0
"62710","text62710",2,1,0,0
"62711","text62711",1,1,0,0
"62712","text62712",1,0,0,0
"62713","text62713",0,0,0,0
"62714","text62714",0,0,0,0
"62715","text62715",0,0,0,0
"62716","text62716",0,1,0,0
"62717","text62717",0,1,0,0
"62718","text62718",0,0,0,0
"62719","text62719",1,0,0,0
"62720","text62720",0,1,0,0
"62721","text62721",0,0,0,0
"62722","text62722",1,1,0,0
"62723","text62723",0,0,0,0
"62724","text62724",0,1,0,0
"62725","text62725",2,1,0,0
"62726","text62726",1,1,0,0
"62727","text62727",0,1,0,0
"62728","text62728",1,0,0,1
"62729","text62729",2,0,0,0
"62730","text62730",1,1,0,0
"62731","text62731",0,0,0,0
"62732","text62732",0,1,0,0
"62733","text62733",2,0,0,0
"62734","text62734",0,0,0,0
"62735","text62735",0,0,0,0
"62736","text62736",1,1,0,0
"62737","text62737",0,1,0,0
"62738","text62738",0,0,0,0
"62739","text62739",0,1,0,0
"62740","text62740",0,0,0,0
"62741","text62741",1,0,0,0
"62742","text62742",0,0,0,0
"62743","text62743",1,0,0,0
"62744","text62744",1,0,0,0
"62745","text62745",1,0,0,0
"62746","text62746",0,0,0,0
"62747","text62747",0,1,0,0
"62748","text62748",0,0,0,0
"62749","text62749",0,0,0,0
"62750","text62750",0,1,0,0
"62751","text62751",1,0,0,0
"62752","text62752",0,0,0,0
"62753","text62753",1,1,0,0
"62754","text62754",0,1,0,0
"62755","text62755",0,0,0,0
"62756","text62756",0,2,0,0
"62757","text62757",1,1,0,0
"62758","text62758",0,0,0,0
"62759","text62759",0,0,0,0
"62760","text62760",1,1,0,0
"62761","text62761",0,0,0,0
"62762","text62762",0,1,0,0
"62763","text62763",0,0,0,0
"62764","text62764",0,0,0,0
"62765","text62765",0,0,0,0
"62766","text62766",0,1,0,0
"62767","text62767",1,1,0,0
"62768","text62768",0,0,0,0
"62769","text62769",0,0,0,0
"62770","text62770",0,1,0,0
"62771","text62771",2,1,0,0
"62772","text62772",0,1,0,0
"62773","text62773",1,0,0,0
"62774","text62774",0,0,0,0
"62775","text62775",1,0,0,0
"62776","text62776",1,0,0,0
"62777","text62777",1,1,0,0
"62778","text62778",1,0,0,0
"62779","text62779",0,1,0,0
"62780","text62780",0,2,0,0
"62781","text62781",0,2,0,0
"62782","text62782",0,1,0,0
"62783","text62783",1,0,0,0
"62784","text62784",2,0,0,0
"62785","text62785",0,0,0,0
"62786","text62786",0,0,0,0
"62787","text62787",1,0,0,0
"62788","text62788",1,0,0,0
"62789","text62789",0,2,0,0
"62790","text62790",1,3,0,0
"62791","text62791",1,0,0,0
"62792","text62792",1,0,0,0
"62793","text62793",1,0,0,0
"62794","text62794",0,1,0,0
"62795","text62795",0,2,0,0
"62796","text62796",1,0,0,0
"62797","text62797",0,0,0,0
"62798","text62798",1,1,0,0
"62799","text62799",0,2,0,0
"62800","text62800",0,1,0,0
"62801","text62801",1,0,0,0
"62802","text62802",1,0,0,0
"62803","text62803",0,0,0,0
"62804","text62804",3,0,0,0
"62805","text62805",0,1,0,0
"62806","text62806",0,0,0,0
"62807","text62807",1,0,0,0
"62808","text62808",0,0,0,0
"62809","text62809",1,2,0,0
"62810","text62810",0,0,0,0
"62811","text62811",3,0,0,0
"62812","text62812",0,0,0,0
"62813","text62813",1,0,0,0
"62814","text62814",1,0,0,0
"62815","text62815",0,2,0,0
"62816","text62816",0,1,0,0
"62817","text62817",2,1,0,0
"62818","text62818",2,0,0,0
"62819","text62819",0,1,0,0
"62820","text62820",0,1,0,0
"62821","text62821",0,0,0,0
"62822","text62822",0,0,0,0
"62823","text62823",2,1,1,0
"62824","text62824",2,1,0,0
"62825","text62825",0,2,0,0
"62826","text62826",1,0,0,0
"62827","text62827",0,0,0,0
"62828","text62828",0,1,0,0
"62829","text62829",0,0,0,0
"62830","text62830",0,0,0,0
"62831","text62831",2,0,0,0
"62832","text62832",2,1,0,0
"62833","text62833",1,1,0,0
"62834","text62834",0,0,0,0
"62835","text62835",0,0,0,0
"62836","text62836",0,1,0,0
"62837","text62837",0,1,0,0
"62838","text62838",0,0,0,0
"62839","text62839",0,0,0,0
"62840","text62840",1,1,0,0
"62841","text62841",1,0,0,0
"62842","text62842",0,0,0,0
"62843","text62843",0,0,0,0
"62844","text62844",1,0,0,0
"62845","text62845",0,1,0,0
"62846","text62846",0,0,0,0
"62847","text62847",2,0,0,0
"62848","text62848",1,1,0,0
"62849","text62849",1,0,0,0
"62850","text62850",0,0,0,0
"62851","text62851",0,0,0,0
"62852","text62852",3,0,0,0
"62853","text62853",0,0,0,0
"62854","text62854",1,1,0,0
"62855","text62855",0,1,0,0
"62856","text62856",0,1,0,0
"62857","text62857",0,0,0,0
"62858","text62858",1,0,0,0
"62859","text62859",0,1,0,0
"62860","text62860",0,0,0,0
"62861","text62861",0,0,0,0
"62862","text62862",1,0,0,0
"62863","text62863",1,0,0,0
"62864","text62864",1,1,0,0
"62865","text62865",0,0,0,0
"62866","text62866",0,2,0,0
"62867","text62867",0,0,0,0
"62868","text62868",1,1,0,0
"62869","text62869",0,0,0,0
"62870","text62870",2,2,0,0
"62871","text62871",0,2,0,0
"62872","text62872",0,1,0,0
"62873","text62873",0,0,0,0
"62874","text62874",0,0,0,0
"62875","text62875",0,1,0,0
"62876","text62876",0,0,0,0
"62877","text62877",1,1,0,0
"62878","text62878",2,0,0,0
"62879","text62879",0,0,0,0
"62880","text62880",0,1,0,0
"62881","text62881",0,2,0,0
"62882","text62882",0,0,0,0
"62883","text62883",1,0,0,0
"62884","text62884",0,1,0,0
"62885","text62885",1,0,0,0
"62886","text62886",0,0,0,0
"62887","text62887",0,1,0,0
"62888","text62888",1,0,0,0
"62889","text62889",0,1,0,0
"62890","text62890",1,0,0,0
"62891","text62891",0,0,0,0
"62892","text62892",0,0,0,0
"62893","text62893",0,1,0,0
"62894","text62894",1,3,0,0
"62895","text62895",1,1,0,0
"62896","text62896",0,1,0,0
"62897","text62897",1,1,0,0
"62898","text62898",2,0,0,1
"62899","text62899",1,1,0,0
"62900","text62900",1,1,0,0
"62901","text62901",0,1,0,0
"62902","text62902",0,0,0,0
"62903","text62903",0,0,0,0
"62904","text62904",0,1,0,0
"62905","text62905",0,0,0,0
"62906","text62906",0,1,0,0
"62907","text62907",0,0,0,0
"62908","text62908",2,0,0,0
"62909","text62909",0,0,0,0
"62910","text62910",0,1,0,0
"62911","text62911",0,2,0,0
"62912","text62912",0,0,0,0
"62913","text62913",1,0,0,0
"62914","text62914",0,0,0,0
"62915","text62915",1,1,0,0
"62916","text62916",0,0,0,0
"62917","text62917",0,0,0,0
"62918","text62918",0,0,0,0
"62919","text62919",0,1,0,0
"62920","text62920",1,0,0,0
"62921","text62921",0,0,0,0
"62922","text62922",0,2,0,0
"62923","text62923",0,1,0,0
"62924","text62924",1,0,0,0
"62925","text62925",0,0,0,0
"62926","text62926",0,1,0,0
"62927","text62927",0,0,0,0
"62928","text62928",2,0,0,0
"62929","text62929",3,0,0,0
"62930","text62930",1,0,0,0
"62931","text62931",0,2,0,0
"62932","text62932",0,0,0,0
"62933","text62933",1,0,0,0
"62934","text62934",1,0,0,0
"62935","text62935",0,0,0,0
"62936","text62936",0,1,0,0
"62937","text62937",0,0,0,0
"62938","text62938",0,0,0,0
"62939","text62939",0,1,0,0
"62940","text62940",0,0,0,0
"62941","text62941",0,0,0,0
"62942","text62942",1,0,0,0
"62943","text62943",1,0,0,0
"62944","text62944",0,0,0,0
"62945","text62945",0,0,0,0
"62946","text62946",1,0,0,0
"62947","text62947",0,1,0,0
"62948","text62948",0,1,0,0
"62949","text62949",0,0,0,0
"62950","text62950",0,0,0,0
"62951","text62951",2,1,0,0
"62952","text62952",0,1,0,0
"62953","text62953",1,0,0,0
"62954","text62954",0,1,0,0
"62955","text62955",0,0,0,0
"62956","text62956",0,0,0,0
"62957","text62957",2,0,0,0
"62958","text62958",0,0,0,0
"62959","text62959",0,0,0,0
"62960","text62960",2,1,0,0
"62961","text62961",0,0,0,0
"62962","text62962",1,0,0,0
"62963","text62963",1,0,0,0
"62964","text62964",0,0,0,0
"62965","text62965",0,0,0,0
"62966","text62966",0,0,0,0
"62967","text62967",1,0,0,0
"62968","text62968",1,0,0,0
"62969","text62969",1,0,0,0
"62970","text62970",0,0,0,0
"62971","text62971",0,1,0,0
"62972","text62972",1,0,0,0
"62973","text62973",2,0,0,0
"62974","text62974",0,0,0,0
"62975","text62975",0,1,0,0
"62976","text62976",1,2,0,0
"62977","text62977",1,1,0,0
"62978","text62978",1,1,0,0
"62979","text62979",0,0,0,0
"62980","text62980",0,0,0,0
"62981","text62981",1,0,0,0
"62982","text62982",1,0,0,0
"62983","text62983",0,0,0,0
"62984","text62984",1,0,0,0
"62985","text62985",1,1,0,0
"62986","text62986",0,1,1,0
"62987","text62987",0,2,0,0
"62988","text62988",0,0,0,0
"62989","text62989",0,1,0,0
"62990","text62990",1,1,0,0
"62991","text62991",1,0,0,0
"62992","text62992",0,1,0,0
"62993","text62993",0,0,0,0
"62994","text62994",0,2,0,0
"62995","text62995",3,0,0,0
"62996","text62996",0,1,0,0
"62997","text62997",0,1,0,0
"62998","text62998",0,1,0,0
"62999","text62999",0,1,0,0
"63000","text63000",1,0,0,0
"63001","text63001",0,1,0,0
"63002","text63002",0,1,0,0
"63003","text63003",1,0,0,0
"63004","text63004",0,0,0,0
"63005","text63005",1,0,0,0
"63006","text63006",2,0,0,0
"63007","text63007",1,0,0,0
"63008","text63008",0,1,0,0
"63009","text63009",1,0,0,0
"63010","text63010",0,0,0,0
"63011","text63011",0,2,0,0
"63012","text63012",0,0,0,0
"63013","text63013",0,0,0,0
"63014","text63014",1,0,0,0
"63015","text63015",2,0,0,0
"63016","text63016",0,0,0,0
"63017","text63017",0,0,0,0
"63018","text63018",0,0,0,0
"63019","text63019",0,0,0,0
"63020","text63020",0,0,0,0
"63021","text63021",0,0,0,0
"63022","text63022",0,0,0,0
"63023","text63023",1,0,0,0
"63024","text63024",0,2,0,0
"63025","text63025",0,0,0,0
"63026","text63026",1,0,0,0
"63027","text63027",1,0,0,0
"63028","text63028",0,0,0,0
"63029","text63029",1,2,0,0
"63030","text63030",1,0,0,0
"63031","text63031",2,0,0,0
"63032","text63032",1,0,0,0
"63033","text63033",0,0,0,0
"63034","text63034",0,0,0,0
"63035","text63035",0,0,0,0
"63036","text63036",1,0,0,0
"63037","text63037",0,0,0,0
"63038","text63038",0,1,0,0
"63039","text63039",2,1,0,0
"63040","text63040",0,1,0,0
"63041","text63041",0,0,0,0
"63042","text63042",1,1,0,0
"63043","text63043",0,0,0,0
"63044","text63044",0,0,0,0
"63045","text63045",0,0,0,0
"63046","text63046",2,0,0,0
"63047","text63047",0,1,0,0
"63048","text63048",0,0,0,0
"63049","text63049",0,0,0,0
"63050","text63050",0,2,0,0
"63051","text63051",0,1,0,0
"63052","text63052",0,0,0,0
"63053","text63053",0,0,0,0
"63054","text63054",3,0,0,0
"63055","text63055",2,1,0,0
"63056","text63056",1,0,0,0
"63057","text63057",1,0,0,0
"63058","text63058",3,0,0,0
"63059","text63059",0,0,0,0
"63060","text63060",0,0,0,0
"63061","text63061",1,0,0,0
"63062","text63062",0,0,0,0
"63063","text63063",1,0,0,0
"63064","text63064",0,1,0,0
"63065","text63065",0,1,0,0
"63066","text63066",1,0,0,0
"63067","text63067",1,0,0,0
"63068","text63068",0,0,0,0
"63069","text63069",1,0,0,0
"63070","text63070",0,1,0,0
"63071","text63071",1,0,0,0
"63072","text63072",0,0,0,0
"63073","text63073",1,0,0,0
"63074","text63074",0,0,0,0
"63075","text63075",0,0,0,0
"63076","text63076",1,0,0,0
"63077","text63077",0,0,0,0
"63078","text63078",0,1,0,0
"63079","text63079",2,1,0,0
"63080","text63080",0,0,0,0
"63081","text63081",1,0,0,0
"63082","text63082",0,0,0,0
"63083","text63083",0,1,0,0
"63084","text63084",1,0,0,0
"63085","text63085",0,1,0,0
"63086","text63086",0,0,0,0
"63087","text63087",2,0,0,0
"63088","text63088",0,0,0,0
"63089","text63089",0,0,0,0
"63090","text63090",0,0,0,0
"63091","text63091",0,0,0,0
"63092","text63092",0,0,0,0
"63093","text63093",0,0,0,0
"63094","text63094",3,0,0,0
"63095","text63095",1,0,0,0
"63096","text63096",0,0,0,0
"63097","text63097",0,0,0,0
"63098","text63098",0,0,0,0
"63099","text63099",0,0,0,0
"63100","text63100",0,0,0,0
"63101","text63101",0,0,0,0
"63102","text63102",0,0,0,0
"63103","text63103",0,0,0,0
"63104","text63104",0,0,0,0
"63105","text63105",1,0,0,0
"63106","text63106",1,0,0,0
"63107","text63107",0,2,0,0
"63108","text63108",0,0,0,0
"63109","text63109",0,0,0,0
"63110","text63110",0,0,0,0
"63111","text63111",0,1,0,0
"63112","text63112",0,0,0,0
"63113","text63113",0,0,0,0
"63114","text63114",0,0,0,0
"63115","text63115",0,1,0,0
"63116","text63116",0,0,0,0
"63117","text63117",0,0,0,0
"63118","text63118",2,0,0,1
"63119","text63119",1,2,0,0
"63120","text63120",0,1,0,0
"63121","text63121",2,0,0,0
"63122","text63122",0,1,0,0
"63123","text63123",0,0,0,0
"63124","text63124",0,0,0,0
"63125","text63125",0,0,0,0
"63126","text63126",1,0,0,0
"63127","text63127",0,0,0,0
"63128","text63128",1,3,0,0
"63129","text63129",1,0,0,0
"63130","text63130",0,0,0,0
"63131","text63131",0,0,0,0
"63132","text63132",2,0,0,0
"63133","text63133",0,0,0,0
"63134","text63134",2,0,0,0
"63135","text63135",0,0,0,0
"63136","text63136",0,0,0,0
"63137","text63137",0,0,0,0
"63138","text63138",2,0,0,0
"63139","text63139",1,0,0,0
"63140","text63140",0,0,0,0
"63141","text63141",0,1,0,0
"63142","text63142",1,0,0,0
"63143","text63143",0,2,0,0
"63144","text63144",1,0,0,0
"63145","text63145",1,0,0,0
"63146","text63146",0,0,0,0
"63147","text63147",0,0,0,0
"63148","text63148",1,1,0,0
"63149","text63149",0,0,0,0
"63150","text63150",0,0,0,0
"63151","text63151",0,0,0,0
"63152","text63152",1,3,0,0
"63153","text63153",0,0,0,0
"63154","text63154",1,0,0,0
"63155","text63155",1,0,0,0
"63156","text63156",0,1,0,0
"63157","text63157",0,0,0,0
"63158","text63158",1,0,0,0
"63159","text63159",1,1,0,0
"63160","text63160",0,0,0,0
"63161","text63161",1,0,0,0
"63162","text63162",0,0,0,0
"63163","text63163",0,0,0,0
"63164","text63164",0,1,0,0
"63165","text63165",0,2,0,0
"63166","text63166",0,0,0,0
"63167","text63167",0,0,0,0
"63168","text63168",0,0,0,0
"63169","text63169",0,0,0,0
"63170","text63170",0,1,0,0
"63171","text63171",0,2,0,0
"63172","text63172",0,0,0,0
"63173","text63173",0,1,0,0
"63174","text63174",0,1,0,0
"63175","text63175",0,1,0,0
"63176","text63176",0,0,0,0
"63177","text63177",0,1,0,0
"63178","text63178",0,1,0,0
"63179","text63179",0,0,0,0
"63180","text63180",0,0,0,0
"63181","text63181",1,0,0,0
"63182","text63182",0,0,0,0
"63183","text63183",3,0,0,0
"63184","text63184",1,2,0,0
"63185","text63185",1,0,0,0
"63186","text63186",0,1,0,0
"63187","text63187",0,0,0,0
"63188","text63188",0,0,0,0
"63189","text63189",2,0,0,0
"63190","text63190",1,0,0,0
"63191","text63191",1,0,0,0
"63192","text63192",0,1,0,0
"63193","text63193",1,0,0,0
"63194","text63194",0,0,0,0
"63195","text63195",0,0,0,0
"63196","text63196",1,0,0,0
"63197","text63197",0,0,0,0
"63198","text63198",0,0,0,0
"63199","text63199",0,0,0,0
"63200","text63200",0,1,0,0
"63201","text63201",0,1,0,0
"63202","text63202",0,0,0,0
"63203","text63203",0,0,0,0
"63204","text63204",0,0,0,0
"63205","text63205",0,0,0,0
"63206","text63206",0,0,0,0
"63207","text63207",1,1,0,0
"63208","text63208",2,1,0,0
"63209","text63209",0,1,0,0
"63210","text63210",1,2,0,0
"63211","text63211",0,1,0,0
"63212","text63212",4,1,0,0
"63213","text63213",1,0,0,0
"63214","text63214",0,0,0,0
